clean_hit,corr_non,pair_success,pd_base,pd_suff,pd_nec,recovery,nec_drop
0.8597560975609756,0.8109756097560976,0.6707317073170732,0.6022898089594957,0.4709586740993872,-0.038278895907285726,0.7819469416429682,0.6405687048667814
0.8414634146341463,0.8292682926829268,0.6707317073170732,0.5804642678760901,0.44699353197725805,-0.032542102220581785,0.7700620980719977,0.6130063700966718
0.9146341463414634,0.8292682926829268,0.7439024390243902,0.6368151499730784,0.4853632948020609,-0.028510862370816663,0.7621729709505461,0.6653260123438951
0.8414634146341463,0.8109756097560976,0.6524390243902439,0.5787252914614793,0.45639439399649456,-0.02902943259332237,0.7886200944201938,0.6077547240548017
0.9146341463414634,0.8597560975609756,0.774390243902439,0.6242729447236876,0.4841901027574772,-0.029250351394095056,0.7756064183928575,0.6535232961177826
0.8719512195121951,0.8048780487804879,0.676829268292683,0.5956757221280075,0.4598661821062972,-0.02879756870793132,0.772007595781623,0.6244732908359387
0.8780487804878049,0.7987804878048781,0.676829268292683,0.5883470497480253,0.47840545671742135,-0.033065812616813454,0.8131347933528308,0.6214128623648387
0.8658536585365854,0.8658536585365854,0.7317073170731707,0.6013363687003531,0.47107543596407264,-0.022887439262576206,0.7833809170421671,0.6242238079629293
0.9085365853658537,0.8536585365853658,0.7621951219512195,0.6269489065176104,0.48067759631610496,-0.030545826728751002,0.7666934120441544,0.6574947332463614
0.8536585365853658,0.8780487804878049,0.7317073170731707,0.6397965081581255,0.49753920297797133,-0.024598113647321358,0.7776522638573499,0.6643946218054468
0.8902439024390244,0.8719512195121951,0.7621951219512195,0.6229101281340529,0.4936324663278533,-0.025405711153658413,0.7924617758355489,0.6483158392877113
0.8658536585365854,0.8048780487804879,0.6707317073170732,0.5815623631564583,0.43573163740518617,-0.03028621906187475,0.7492431852699031,0.611848582218333
0.8536585365853658,0.7987804878048781,0.6524390243902439,0.589059830075357,0.4693633852208533,-0.0331053217736686,0.7968008702274131,0.6221651518490257
0.9329268292682927,0.8292682926829268,0.7621951219512195,0.6432659015422915,0.5063432048006755,-0.028728967032781452,0.7871444819100192,0.671994868575073
0.8719512195121951,0.7865853658536586,0.6585365853658537,0.6159961459840216,0.4613018969937069,-0.030174941187951613,0.748871401226143,0.6461710871719732
0.8841463414634146,0.8475609756097561,0.7317073170731707,0.6470073784996824,0.5044979274999805,-0.03167184823896826,0.7797406092478564,0.6786792267386507
0.8963414634146342,0.8597560975609756,0.7560975609756098,0.6312663148089153,0.5074426960654375,-0.030433189941615583,0.803848841860407,0.6616995047505309
0.8658536585365854,0.8475609756097561,0.7134146341463414,0.6192948149471749,0.4745046838027675,-0.030508492051101302,0.7662016092327142,0.6498033069982762
0.8719512195121951,0.8353658536585366,0.7073170731707317,0.596800841209365,0.4427048229589695,-0.023695620821743466,0.7417965800134009,0.6204964620311085
0.9085365853658537,0.8048780487804879,0.7134146341463414,0.5968059628475003,0.46195326054968483,-0.029841815916503336,0.7740426358088384,0.6266477787640037
0.8841463414634146,0.823170731707317,0.7073170731707317,0.5975774860963589,0.4500349403881445,-0.028900410707403963,0.7530988881914197,0.6264778968037629
0.8841463414634146,0.8109756097560976,0.6951219512195121,0.6048545052365559,0.4700052491048487,-0.025935310416105306,0.7770550521406048,0.6307898156526612
0.8475609756097561,0.7804878048780488,0.6280487804878049,0.5767915354269307,0.44170826055654666,-0.03369360689709825,0.7658022585730846,0.610485142324029
0.9085365853658537,0.8292682926829268,0.7378048780487805,0.6312946052086063,0.4899684728645697,-0.02891806967374754,0.7761328369056589,0.6602126748823538
0.8963414634146342,0.8292682926829268,0.725609756097561,0.605771194870879,0.4753249236723272,-0.033366598007155614,0.7846608219343587,0.6391377928780346
0.8597560975609756,0.8170731707317073,0.676829268292683,0.5948985887736808,0.4499328994169468,-0.029253771028867573,0.756318653139989,0.6241523598025485
0.8109756097560976,0.8536585365853658,0.6646341463414634,0.5785695488859968,0.4528480753666017,-0.025576254580079043,0.7827029200512758,0.6041458034660758
0.8902439024390244,0.7621951219512195,0.6524390243902439,0.5910429456611959,0.44775678508165406,-0.03614106847018729,0.757570644177123,0.6271840141313831
0.8597560975609756,0.8658536585365854,0.725609756097561,0.5981594215079051,0.4754769496801423,-0.027083714197321626,0.794900042668748,0.6252431357052267
0.8902439024390244,0.8780487804878049,0.7682926829268293,0.6084938685341579,0.4757778582776465,-0.026431635749049293,0.7818942521524468,0.6349255042832072
0.8658536585365854,0.8292682926829268,0.6951219512195121,0.6053306285927935,0.46648765046422075,-0.03182331418118825,0.7706328218479372,0.6371539427739817
0.9085365853658537,0.8414634146341463,0.75,0.6306689672353791,0.4715148901067129,-0.02905816057833228,0.7476424473094232,0.6597271278137115
0.9024390243902439,0.7987804878048781,0.7012195121951219,0.5937186621311235,0.4421212996651487,-0.028847664594650258,0.7446646498822047,0.6225663267257737
0.9024390243902439,0.8170731707317073,0.7195121951219512,0.6094527015598808,0.4485132661534519,-0.027855925080252846,0.7359279317406521,0.6373086266401337
0.8048780487804879,0.8658536585365854,0.6707317073170732,0.5852014836741657,0.46101007010878586,-0.027671090349918447,0.7877800774078076,0.6128725740240841
0.8963414634146342,0.8109756097560976,0.7073170731707317,0.5852818881593099,0.4446565159937231,-0.02523379573007908,0.7597305247073197,0.610515683889389
0.8963414634146342,0.8353658536585366,0.7317073170731707,0.5915003974990147,0.4607621718470643,-0.027372476531238074,0.7789718718609193,0.6188728740302528
0.8841463414634146,0.7987804878048781,0.6829268292682927,0.6144242642856226,0.46388100051298375,-0.03165691727545202,0.7549848329176467,0.6460811815610746
0.8902439024390244,0.8536585365853658,0.7439024390243902,0.6239097256486009,0.48320277071580653,-0.025303930407617133,0.7744754583088228,0.6492136560562181
0.8902439024390244,0.8292682926829268,0.7195121951219512,0.6153815861155347,0.4801108451878152,-0.026424391967494302,0.7801839639330655,0.6418059780830291
0.9146341463414634,0.8109756097560976,0.725609756097561,0.613783135646727,0.4609044528589016,-0.030286120205390732,0.7509239438006192,0.6440692558521177
0.9146341463414634,0.8414634146341463,0.7560975609756098,0.6365841056515531,0.48695754096275423,-0.02999282137649814,0.7649539733066083,0.6665769270280513
0.8719512195121951,0.8414634146341463,0.7134146341463414,0.6030955176527907,0.45830838927408546,-0.02577418888487466,0.7599267045741487,0.6288697065376654
0.8780487804878049,0.7682926829268293,0.6463414634146342,0.5789397824101332,0.4616111277080164,-0.030536246372432234,0.7973387591115719,0.6094760287825655
0.8780487804878049,0.8353658536585366,0.7134146341463414,0.5983165015534657,0.47234585227035897,-0.03378316869096057,0.7894581731293944,0.6320996702444263
0.8719512195121951,0.7621951219512195,0.6341463414634146,0.5580739320778265,0.4327152175147359,-0.031918685974144344,0.7753725673995753,0.5899926180519709
0.926829268292683,0.8536585365853658,0.7804878048780488,0.6120310385779637,0.4551117082194584,-0.02558263700182844,0.7436088687203735,0.6376136755797921
0.8414634146341463,0.8292682926829268,0.6707317073170732,0.5877628751644274,0.45213566357042734,-0.030563670687559163,0.769248420875804,0.6183265458519865
0.8841463414634146,0.7926829268292683,0.676829268292683,0.578605979681015,0.437005333057264,-0.0321448917795972,0.7552727562501678,0.6107508714606122
0.8414634146341463,0.8658536585365854,0.7073170731707317,0.6198556248734637,0.4837032767330728,-0.02445707851793706,0.7803482897021945,0.6443127033914008
0.8597560975609756,0.8414634146341463,0.7012195121951219,0.5817180882866789,0.4275296305010958,-0.02184086274809952,0.7349429888961407,0.6035589510347784
0.7987804878048781,0.8658536585365854,0.6646341463414634,0.5770985905717059,0.4493934781086154,-0.02356430924520259,0.7787117928370655,0.6006628998169085
0.8719512195121951,0.8353658536585366,0.7073170731707317,0.6058507318176874,0.47988780642428047,-0.030550152790255653,0.7920891751400841,0.6364008846079431
0.8780487804878049,0.8658536585365854,0.7439024390243902,0.6015226888220485,0.43328392978121594,-0.02251063432635329,0.7203118649256407,0.6240333231484018
0.8475609756097561,0.7804878048780488,0.6280487804878049,0.5835054422297129,0.4683932654741334,-0.03588788611132923,0.8027230451930127,0.6193933283410421
0.8841463414634146,0.8719512195121951,0.7560975609756098,0.6302223216469695,0.4830575349127374,-0.0239098021169988,0.7664875049959979,0.6541321237639682
0.9024390243902439,0.8414634146341463,0.7439024390243902,0.6373077801814894,0.49223286022500296,-0.031814904474630576,0.772362860663736,0.6691226846561199
0.9390243902439024,0.7865853658536586,0.725609756097561,0.6275595968089452,0.47171252856894236,-0.030910173203886997,0.7516617241880842,0.6584697700128322
0.8536585365853658,0.8292682926829268,0.6829268292682927,0.5856931042380449,0.44824068502682013,-0.032680358101681954,0.7653166509603895,0.6183734623397268
0.8902439024390244,0.8475609756097561,0.7378048780487805,0.6221955585770491,0.47676736407163667,-0.027345892859668257,0.7662660999400727,0.6495414514367174
0.8475609756097561,0.8597560975609756,0.7073170731707317,0.6005092212339727,0.4514825983745296,-0.020530590196935126,0.7518329151483079,0.6210398114309078
0.8658536585365854,0.8353658536585366,0.7012195121951219,0.6037885350425068,0.4774520448068293,-0.027412314967411304,0.7907603690626981,0.6312008500099181
0.8597560975609756,0.8292682926829268,0.6890243902439024,0.6097008364229668,0.4448532531174218,-0.029093212107332726,0.7296254598018705,0.6387940485302995
0.8658536585365854,0.8414634146341463,0.7073170731707317,0.6020113633173269,0.4619592962468543,-0.02622752218711666,0.7673597616172954,0.6282388855044435
0.8780487804878049,0.8597560975609756,0.7378048780487805,0.617257700824156,0.48200431865889853,-0.030035099605234646,0.7808802028950802,0.6472928004293906
0.8902439024390244,0.8414634146341463,0.7317073170731707,0.6252661467325397,0.4717490851152234,-0.02510348980019731,0.7544772535338646,0.6503696365327369
0.8841463414634146,0.8170731707317073,0.7012195121951219,0.6040882446416994,0.4447608313909391,-0.029017929260323677,0.7362514257399632,0.6331061739020231
0.9024390243902439,0.8475609756097561,0.75,0.6082796817872582,0.45299687109342435,-0.027209341526031484,0.7447180707428467,0.6354890233132897
0.8414634146341463,0.8353658536585366,0.676829268292683,0.5863764562257906,0.44562314923216656,-0.026379507125877742,0.7599608485300688,0.6127559633516684
0.8780487804878049,0.8109756097560976,0.6890243902439024,0.5881165872986723,0.43754157823760337,-0.0302008964666506,0.7439708174982249,0.6183174837653229
0.8841463414634146,0.8475609756097561,0.7317073170731707,0.6322935118180949,0.4818608960727366,-0.02375498559416793,0.7620842015070393,0.6560484974122628
0.9024390243902439,0.8353658536585366,0.7378048780487805,0.6175454284359769,0.47637765254916214,-0.02859856151952975,0.7714050345330643,0.6461439899555067
